"#","Average Speed","Congestion (%)","Current Flow","Link Travel Time","Date"
"1896","45","","0","143","28 Feb 2021 06:02:44"
"1896","45","","0","143","28 Feb 2021 05:57:43"
"1896","45","","0","143","28 Feb 2021 05:52:43"
"1896","45","","0","143","28 Feb 2021 05:47:42"
"1896","45","","0","143","28 Feb 2021 05:42:42"
"1896","45","","0","143","28 Feb 2021 05:37:41"
"1896","45","","0","143","28 Feb 2021 05:32:41"
"1896","45","","0","143","28 Feb 2021 05:27:40"
"1896","45","","0","143","28 Feb 2021 05:22:40"
"1896","45","","0","143","28 Feb 2021 05:17:40"
"1896","45","","0","143","28 Feb 2021 05:12:39"
"1896","45","","0","143","28 Feb 2021 05:07:39"
"1896","45","","0","143","28 Feb 2021 05:02:39"
"1896","45","","0","143","28 Feb 2021 04:57:38"
"1896","45","","0","143","28 Feb 2021 04:52:38"
"1896","45","","0","143","28 Feb 2021 04:47:39"
"1896","45","","0","143","28 Feb 2021 04:42:37"
"1896","45","","0","143","28 Feb 2021 04:37:37"
"1896","45","","0","143","28 Feb 2021 04:32:37"
"1896","45","","0","143","28 Feb 2021 04:27:35"
"1896","45","","0","143","28 Feb 2021 04:22:35"
"1896","45","","0","143","28 Feb 2021 04:17:35"
"1896","45","","0","143","28 Feb 2021 04:12:36"
"1896","45","","0","143","28 Feb 2021 04:07:34"
"1896","45","","0","143","28 Feb 2021 04:02:34"
"1896","45","","0","143","28 Feb 2021 03:57:35"
"1896","45","","0","143","28 Feb 2021 03:52:35"
"1896","45","","0","143","28 Feb 2021 03:47:33"
"1896","45","","0","143","28 Feb 2021 03:42:34"
"1896","45","","0","143","28 Feb 2021 03:37:35"
"1896","45","","0","143","28 Feb 2021 03:32:33"
"1896","45","","0","143","28 Feb 2021 03:27:32"
"1896","45","","0","143","28 Feb 2021 03:22:32"
"1896","45","","0","143","28 Feb 2021 03:17:31"
"1896","45","","0","143","28 Feb 2021 03:12:32"
"1896","45","","0","143","28 Feb 2021 03:07:31"
"1896","45","","0","143","28 Feb 2021 03:02:34"
"1896","45","","0","143","28 Feb 2021 02:57:31"
"1896","45","","0","143","28 Feb 2021 02:52:30"
"1896","45","","0","143","28 Feb 2021 02:47:29"
"1896","45","","0","143","28 Feb 2021 02:42:35"
"1896","45","","0","143","28 Feb 2021 02:37:28"
"1896","45","","0","143","28 Feb 2021 02:32:27"
"1896","45","","0","143","28 Feb 2021 02:27:26"
"1896","45","","0","143","28 Feb 2021 02:22:26"
"1896","45","","0","143","28 Feb 2021 02:17:26"
"1896","45","","0","143","28 Feb 2021 02:12:26"
"1896","45","","0","143","28 Feb 2021 02:07:25"
"1896","45","","0","143","28 Feb 2021 02:02:24"
"1896","45","","0","143","28 Feb 2021 01:57:24"
"1896","45","","0","143","28 Feb 2021 01:52:22"
"1896","45","","0","143","28 Feb 2021 01:47:22"
"1896","45","","0","143","28 Feb 2021 01:42:23"
"1896","45","","0","143","28 Feb 2021 01:37:22"
"1896","45","","0","143","28 Feb 2021 01:32:21"
"1896","45","","0","143","28 Feb 2021 01:27:23"
"1896","45","","0","143","28 Feb 2021 01:22:21"
"1896","45","","0","143","28 Feb 2021 01:17:20"
"1896","45","","0","143","28 Feb 2021 01:12:19"
"1896","45","","0","143","28 Feb 2021 01:07:19"
"1896","45","","0","143","28 Feb 2021 01:02:20"
"1896","45","","0","143","28 Feb 2021 00:57:19"
"1896","45","","0","143","28 Feb 2021 00:52:19"
"1896","45","","0","143","28 Feb 2021 00:47:19"
"1896","45","","0","143","28 Feb 2021 00:42:18"
"1896","45","","0","143","28 Feb 2021 00:37:18"
"1896","45","","0","143","28 Feb 2021 00:32:18"
"1896","45","","0","143","28 Feb 2021 00:27:17"
"1896","45","","0","143","28 Feb 2021 00:22:17"
"1896","45","","0","143","28 Feb 2021 00:17:17"
"1896","45","","0","143","28 Feb 2021 00:12:16"
"1896","45","","0","143","28 Feb 2021 00:07:15"
"1896","45","","0","143","28 Feb 2021 00:02:15"
"1896","45","","0","143","27 Feb 2021 23:57:14"
"1896","45","","0","143","27 Feb 2021 23:52:15"
"1896","45","","0","143","27 Feb 2021 23:47:14"
"1896","45","","0","143","27 Feb 2021 23:42:14"
"1896","45","","0","143","27 Feb 2021 23:37:13"
"1896","45","","0","143","27 Feb 2021 23:32:13"
"1896","45","","0","143","27 Feb 2021 23:27:12"
"1896","45","","0","143","27 Feb 2021 23:22:13"
"1896","45","","0","143","27 Feb 2021 23:17:13"
"1896","45","","0","143","27 Feb 2021 23:12:12"
"1896","45","","0","143","27 Feb 2021 23:07:13"
"1896","45","","0","143","27 Feb 2021 23:02:11"
"1896","45","","0","143","27 Feb 2021 22:57:11"
"1896","45","","0","143","27 Feb 2021 22:52:10"
"1896","45","","0","143","27 Feb 2021 22:47:09"
"1896","45","","0","143","27 Feb 2021 22:42:09"
"1896","45","","0","143","27 Feb 2021 22:37:09"
"1896","45","","0","143","27 Feb 2021 22:32:08"
"1896","45","","0","143","27 Feb 2021 22:27:07"
"1896","45","","0","143","27 Feb 2021 22:22:07"
"1896","45","","0","143","27 Feb 2021 22:17:07"
"1896","45","","0","143","27 Feb 2021 22:12:08"
"1896","45","","0","143","27 Feb 2021 22:07:06"
"1896","45","","0","143","27 Feb 2021 22:02:06"
"1896","45","","0","143","27 Feb 2021 21:57:05"
"1896","45","","0","143","27 Feb 2021 21:52:06"
"1896","45","","0","143","27 Feb 2021 21:47:05"
"1896","45","","0","143","27 Feb 2021 21:42:06"
"1896","45","","0","143","27 Feb 2021 21:37:03"
"1896","45","","0","143","27 Feb 2021 21:32:04"
"1896","45","","0","143","27 Feb 2021 21:27:05"
"1896","45","","0","143","27 Feb 2021 21:22:04"
"1896","45","","0","143","27 Feb 2021 21:17:03"
"1896","45","","0","143","27 Feb 2021 21:12:02"
"1896","45","","0","143","27 Feb 2021 21:07:05"
"1896","45","","0","143","27 Feb 2021 21:02:02"
"1896","45","","0","143","27 Feb 2021 20:57:01"
"1896","45","","0","143","27 Feb 2021 20:52:03"
"1896","45","","0","143","27 Feb 2021 20:47:01"
"1896","45","","0","143","27 Feb 2021 20:42:01"
"1896","45","","0","143","27 Feb 2021 20:37:01"
"1896","45","","0","143","27 Feb 2021 20:32:00"
"1896","45","","0","143","27 Feb 2021 20:26:59"
"1896","45","","0","143","27 Feb 2021 20:21:59"
"1896","45","","0","143","27 Feb 2021 20:16:59"
"1896","45","","0","143","27 Feb 2021 20:11:58"
"1896","45","","0","143","27 Feb 2021 20:07:00"
"1896","45","","0","143","27 Feb 2021 20:01:57"
"1896","45","","0","143","27 Feb 2021 19:56:57"
"1896","45","","0","143","27 Feb 2021 19:51:56"
"1896","45","","0","143","27 Feb 2021 19:46:55"
"1896","45","","0","143","27 Feb 2021 19:41:55"
"1896","45","","0","143","27 Feb 2021 19:36:56"
"1896","45","","0","143","27 Feb 2021 19:31:54"
"1896","45","","0","143","27 Feb 2021 19:26:53"
"1896","45","","0","143","27 Feb 2021 19:21:54"
"1896","45","","0","143","27 Feb 2021 19:16:55"
"1896","45","","0","143","27 Feb 2021 19:11:52"
"1896","45","","0","143","27 Feb 2021 19:06:52"
"1896","45","","0","143","27 Feb 2021 19:01:51"
"1896","45","","0","143","27 Feb 2021 18:56:50"
"1896","45","","0","143","27 Feb 2021 18:51:50"
"1896","45","","0","143","27 Feb 2021 18:46:49"
"1896","45","","0","143","27 Feb 2021 18:41:49"
"1896","45","","0","143","27 Feb 2021 18:36:49"
"1896","45","","0","143","27 Feb 2021 18:31:49"
"1896","45","","0","143","27 Feb 2021 18:26:48"
"1896","45","","0","143","27 Feb 2021 18:21:48"
"1896","45","","0","143","27 Feb 2021 18:16:47"
"1896","45","","0","143","27 Feb 2021 18:11:46"
"1896","45","","0","143","27 Feb 2021 18:06:46"
"1896","45","","0","143","27 Feb 2021 18:01:46"
"1896","45","","0","143","27 Feb 2021 17:56:45"
"1896","45","","0","143","27 Feb 2021 17:51:45"
"1896","45","","0","143","27 Feb 2021 17:46:44"
"1896","45","","0","143","27 Feb 2021 17:41:43"
"1896","45","","0","143","27 Feb 2021 17:36:42"
"1896","45","","0","143","27 Feb 2021 17:31:43"
"1896","45","","0","143","27 Feb 2021 17:26:41"
"1896","45","","0","143","27 Feb 2021 17:21:40"
"1896","45","","0","143","27 Feb 2021 17:16:40"
"1896","45","","0","143","27 Feb 2021 17:11:39"
"1896","45","","0","143","27 Feb 2021 17:06:38"
"1896","45","","0","143","27 Feb 2021 17:01:38"
"1896","45","","0","143","27 Feb 2021 16:56:38"
"1896","45","","0","143","27 Feb 2021 16:51:38"
"1896","45","","0","143","27 Feb 2021 16:46:37"
"1896","45","","0","143","27 Feb 2021 16:41:36"
"1896","45","","0","143","27 Feb 2021 16:36:36"
"1896","45","","0","143","27 Feb 2021 16:31:36"
"1896","45","","0","143","27 Feb 2021 16:26:36"
"1896","45","","0","143","27 Feb 2021 16:21:35"
"1896","45","","0","143","27 Feb 2021 16:16:36"
"1896","45","","0","143","27 Feb 2021 16:11:34"
"1896","45","","0","143","27 Feb 2021 16:06:34"
"1896","45","","0","143","27 Feb 2021 16:01:33"
"1896","45","","0","143","27 Feb 2021 15:56:37"
"1896","45","","0","143","27 Feb 2021 15:51:33"
"1896","45","","0","143","27 Feb 2021 15:46:32"
"1896","45","","0","143","27 Feb 2021 15:41:32"
"1896","45","","0","143","27 Feb 2021 15:36:31"
"1896","45","","0","143","27 Feb 2021 15:31:33"
"1896","45","","0","143","27 Feb 2021 15:26:30"
"1896","45","","0","143","27 Feb 2021 15:21:29"
"1896","45","","0","143","27 Feb 2021 15:16:29"
"1896","45","","0","143","27 Feb 2021 15:11:29"
"1896","45","","0","143","27 Feb 2021 15:06:28"
"1896","45","","0","143","27 Feb 2021 15:01:29"
"1896","45","","0","143","27 Feb 2021 14:56:27"
"1896","45","","0","143","27 Feb 2021 14:51:27"
"1896","45","","0","143","27 Feb 2021 14:46:26"
"1896","45","","0","143","27 Feb 2021 14:41:26"
"1896","45","","0","143","27 Feb 2021 14:36:27"
"1896","45","","0","143","27 Feb 2021 14:31:27"
"1896","45","","0","143","27 Feb 2021 14:26:25"
"1896","45","","0","143","27 Feb 2021 14:21:25"
"1896","45","","0","143","27 Feb 2021 14:16:24"
"1896","45","","0","143","27 Feb 2021 14:11:24"
"1896","45","","0","143","27 Feb 2021 14:06:23"
