Site,LocationName,BRCYear,BRCMonthName,BRCWeekNum,DayName,Date,Hour,InCount,OutCount,ReportCount,FactoredInCount,FactoredOutCount,FactoredReportCount,LocationGroup
Manchester City Council - Chorlton,Chorlton Place,2021,August,31,Monday,02 Aug 2021,,1279,1476,2755,1279,1476,2755,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,31,Tuesday,03 Aug 2021,,1460,1626,3086,1460,1626,3086,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,31,Wednesday,04 Aug 2021,,1336,1538,2874,1336,1538,2874,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,31,Thursday,05 Aug 2021,,1377,1453,2830,1377,1453,2830,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,31,Friday,06 Aug 2021,,1414,1632,3046,1414,1632,3046,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,31,Saturday,07 Aug 2021,,1596,1788,3384,1596,1788,3384,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,31,Sunday,08 Aug 2021,,850,950,1800,850,950,1800,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,32,Monday,09 Aug 2021,,1646,1694,3340,1646,1694,3340,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,32,Tuesday,10 Aug 2021,,1713,1829,3542,1713,1829,3542,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,32,Wednesday,11 Aug 2021,,1304,1379,2683,1304,1379,2683,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,32,Thursday,12 Aug 2021,,1645,1800,3445,1645,1800,3445,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,32,Friday,13 Aug 2021,,1857,2033,3890,1857,2033,3890,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,32,Saturday,14 Aug 2021,,1676,1806,3482,1676,1806,3482,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,32,Sunday,15 Aug 2021,,865,944,1809,865,944,1809,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,33,Monday,16 Aug 2021,,1233,1379,2612,1233,1379,2612,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,33,Tuesday,17 Aug 2021,,1529,1610,3139,1529,1610,3139,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,33,Wednesday,18 Aug 2021,,1423,1545,2968,1423,1545,2968,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,33,Thursday,19 Aug 2021,,1480,1573,3053,1480,1573,3053,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,33,Friday,20 Aug 2021,,1608,1829,3437,1608,1829,3437,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,33,Saturday,21 Aug 2021,,1901,2061,3962,1901,2061,3962,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,33,Sunday,22 Aug 2021,,1057,1142,2199,1057,1142,2199,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,34,Monday,23 Aug 2021,,1596,1709,3305,1596,1709,3305,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,34,Tuesday,24 Aug 2021,,1436,1458,2894,1436,1458,2894,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,34,Wednesday,25 Aug 2021,,1521,1674,3195,1521,1674,3195,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,34,Thursday,26 Aug 2021,,1765,2006,3771,1765,2006,3771,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,34,Friday,27 Aug 2021,,1598,1745,3343,1598,1745,3343,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,34,Saturday,28 Aug 2021,,2074,2202,4276,2074,2202,4276,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,August,34,Sunday,29 Aug 2021,,1003,1112,2115,1003,1112,2115,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,35,Monday,30 Aug 2021,,1056,1070,2126,1056,1070,2126,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,35,Tuesday,31 Aug 2021,,1543,1687,3230,1543,1687,3230,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,35,Wednesday,01 Sep 2021,,1499,1617,3116,1499,1617,3116,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,35,Thursday,02 Sep 2021,,1563,1714,3277,1563,1714,3277,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,35,Friday,03 Sep 2021,,1591,1752,3343,1591,1752,3343,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,35,Saturday,04 Sep 2021,,1955,2074,4029,1955,2074,4029,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,35,Sunday,05 Sep 2021,,1121,1264,2385,1121,1264,2385,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,36,Monday,06 Sep 2021,,1496,1587,3083,1496,1587,3083,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,36,Tuesday,07 Sep 2021,,1669,1906,3575,1669,1906,3575,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,36,Wednesday,08 Sep 2021,,1586,1884,3470,1586,1884,3470,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,36,Thursday,09 Sep 2021,,1483,1581,3064,1483,1581,3064,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,36,Friday,10 Sep 2021,,1726,1846,3572,1726,1846,3572,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,36,Saturday,11 Sep 2021,,1924,2079,4003,1924,2079,4003,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,36,Sunday,12 Sep 2021,,1013,1055,2068,1013,1055,2068,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,37,Monday,13 Sep 2021,,1318,1480,2798,1318,1480,2798,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,37,Tuesday,14 Sep 2021,,1505,1577,3082,1505,1577,3082,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,37,Wednesday,15 Sep 2021,,1612,1903,3515,1612,1903,3515,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,37,Thursday,16 Sep 2021,,1548,1766,3314,1548,1766,3314,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,37,Friday,17 Sep 2021,,1751,2021,3772,1751,2021,3772,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,37,Saturday,18 Sep 2021,,2278,2474,4752,2278,2474,4752,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,37,Sunday,19 Sep 2021,,1176,1326,2502,1176,1326,2502,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,38,Monday,20 Sep 2021,,1581,1807,3388,1581,1807,3388,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,38,Tuesday,21 Sep 2021,,1555,1712,3267,1555,1712,3267,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,38,Wednesday,22 Sep 2021,,1451,1545,2996,1451,1545,2996,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,38,Thursday,23 Sep 2021,,1398,1573,2971,1398,1573,2971,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,38,Friday,24 Sep 2021,,1754,1861,3615,1754,1861,3615,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,38,Saturday,25 Sep 2021,,2172,2428,4600,2172,2428,4600,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,38,Sunday,26 Sep 2021,,1243,1376,2619,1243,1376,2619,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,39,Monday,27 Sep 2021,,1493,1689,3182,1493,1689,3182,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,39,Tuesday,28 Sep 2021,,1470,1600,3070,1470,1600,3070,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,39,Wednesday,29 Sep 2021,,1662,1905,3567,1662,1905,3567,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,39,Thursday,30 Sep 2021,,1617,1766,3383,1617,1766,3383,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,39,Friday,01 Oct 2021,,2012,2376,4388,2012,2376,4388,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,39,Saturday,02 Oct 2021,,2295,2423,4718,2295,2423,4718,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,September,39,Sunday,03 Oct 2021,,1215,1360,2575,1215,1360,2575,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,40,Monday,04 Oct 2021,,1514,1656,3170,1514,1656,3170,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,40,Tuesday,05 Oct 2021,,1389,1576,2965,1389,1576,2965,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,40,Wednesday,06 Oct 2021,,1736,2160,3896,1736,2160,3896,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,40,Thursday,07 Oct 2021,,1499,1734,3233,1499,1734,3233,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,40,Friday,08 Oct 2021,,1937,2242,4179,1937,2242,4179,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,40,Saturday,09 Oct 2021,,2081,2237,4318,2081,2237,4318,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,40,Sunday,10 Oct 2021,,2074,2407,4481,2074,2407,4481,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,41,Monday,11 Oct 2021,,1567,1857,3424,1567,1857,3424,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,41,Tuesday,12 Oct 2021,,1312,1462,2774,1312,1462,2774,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,41,Wednesday,13 Oct 2021,,1413,1624,3037,1413,1624,3037,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,41,Thursday,14 Oct 2021,,1516,1586,3102,1516,1586,3102,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,41,Friday,15 Oct 2021,,2130,2775,4905,2130,2775,4905,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,41,Saturday,16 Oct 2021,,2115,2185,4300,2115,2185,4300,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,41,Sunday,17 Oct 2021,,1001,1128,2129,1001,1128,2129,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,42,Monday,18 Oct 2021,,1263,1292,2555,1263,1292,2555,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,42,Tuesday,19 Oct 2021,,1313,1477,2790,1313,1477,2790,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,42,Wednesday,20 Oct 2021,,1403,1577,2980,1403,1577,2980,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,42,Thursday,21 Oct 2021,,1794,1684,3478,1794,1684,3478,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,42,Friday,22 Oct 2021,,1854,2136,3990,1854,2136,3990,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,42,Saturday,23 Oct 2021,,2025,2253,4278,2025,2253,4278,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,42,Sunday,24 Oct 2021,,1183,1209,2392,1183,1209,2392,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,43,Monday,25 Oct 2021,,1480,1622,3102,1480,1622,3102,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,43,Tuesday,26 Oct 2021,,1455,1597,3052,1455,1597,3052,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,43,Wednesday,27 Oct 2021,,1681,1726,3407,1681,1726,3407,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,43,Thursday,28 Oct 2021,,1421,1496,2917,1421,1496,2917,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,43,Friday,29 Oct 2021,,1775,1967,3742,1775,1967,3742,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,43,Saturday,30 Oct 2021,,2232,2346,4578,2232,2346,4578,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,October,43,Sunday,31 Oct 2021,,974,1085,2059,974,1085,2059,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,44,Monday,01 Nov 2021,,1130,1234,2364,1130,1234,2364,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,44,Tuesday,02 Nov 2021,,1484,1821,3305,1484,1821,3305,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,44,Wednesday,03 Nov 2021,,1607,1536,3143,1607,1536,3143,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,44,Thursday,04 Nov 2021,,1847,2879,4726,1847,2879,4726,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,44,Friday,05 Nov 2021,,1738,1875,3613,1738,1875,3613,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,44,Saturday,06 Nov 2021,,2002,2219,4221,2002,2219,4221,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,44,Sunday,07 Nov 2021,,1032,1252,2284,1032,1252,2284,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,45,Monday,08 Nov 2021,,1291,1436,2727,1291,1436,2727,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,45,Tuesday,09 Nov 2021,,1349,1467,2816,1349,1467,2816,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,45,Wednesday,10 Nov 2021,,1514,1623,3137,1514,1623,3137,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,45,Thursday,11 Nov 2021,,1521,1631,3152,1521,1631,3152,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,45,Friday,12 Nov 2021,,1698,1760,3458,1698,1760,3458,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,45,Saturday,13 Nov 2021,,2213,2309,4522,2213,2309,4522,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,45,Sunday,14 Nov 2021,,1183,1301,2484,1183,1301,2484,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,46,Monday,15 Nov 2021,,1277,1399,2676,1277,1399,2676,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,46,Tuesday,16 Nov 2021,,1399,1517,2916,1399,1517,2916,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,46,Wednesday,17 Nov 2021,,1466,1596,3062,1466,1596,3062,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,46,Thursday,18 Nov 2021,,1485,1682,3167,1485,1682,3167,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,46,Friday,19 Nov 2021,,1709,1870,3579,1709,1870,3579,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,46,Saturday,20 Nov 2021,,2017,2197,4214,2017,2197,4214,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,46,Sunday,21 Nov 2021,,1036,1120,2156,1036,1120,2156,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,47,Monday,22 Nov 2021,,1234,1333,2567,1234,1333,2567,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,47,Tuesday,23 Nov 2021,,1354,1417,2771,1354,1417,2771,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,47,Wednesday,24 Nov 2021,,1349,1497,2846,1349,1497,2846,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,47,Thursday,25 Nov 2021,,1548,1953,3501,1548,1953,3501,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,47,Friday,26 Nov 2021,,1710,1886,3596,1710,1886,3596,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,47,Saturday,27 Nov 2021,,1774,1923,3697,1774,1923,3697,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,November,47,Sunday,28 Nov 2021,,987,1028,2015,987,1028,2015,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,48,Monday,29 Nov 2021,,1213,1357,2570,1213,1357,2570,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,48,Tuesday,30 Nov 2021,,1339,1500,2839,1339,1500,2839,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,48,Wednesday,01 Dec 2021,,1442,1649,3091,1442,1649,3091,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,48,Thursday,02 Dec 2021,,1558,1787,3345,1558,1787,3345,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,48,Friday,03 Dec 2021,,1740,1881,3621,1740,1881,3621,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,48,Saturday,04 Dec 2021,,1654,1882,3536,1654,1882,3536,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,48,Sunday,05 Dec 2021,,1065,1220,2285,1065,1220,2285,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,49,Monday,06 Dec 2021,,1236,1474,2710,1236,1474,2710,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,49,Tuesday,07 Dec 2021,,1375,1430,2805,1375,1430,2805,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,49,Wednesday,08 Dec 2021,,1341,1411,2752,1341,1411,2752,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,49,Thursday,09 Dec 2021,,1400,1684,3084,1400,1684,3084,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,49,Friday,10 Dec 2021,,1677,1873,3550,1677,1873,3550,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,49,Saturday,11 Dec 2021,,2034,2217,4251,2034,2217,4251,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,49,Sunday,12 Dec 2021,,1018,1176,2194,1018,1176,2194,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,50,Monday,13 Dec 2021,,1364,1534,2898,1364,1534,2898,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,50,Tuesday,14 Dec 2021,,1511,1681,3192,1511,1681,3192,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,50,Wednesday,15 Dec 2021,,1465,1718,3183,1465,1718,3183,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,50,Thursday,16 Dec 2021,,1562,1747,3309,1562,1747,3309,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,50,Friday,17 Dec 2021,,1799,1899,3698,1799,1899,3698,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,50,Saturday,18 Dec 2021,,2087,2132,4219,2087,2132,4219,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,50,Sunday,19 Dec 2021,,973,990,1963,973,990,1963,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,51,Monday,20 Dec 2021,,1622,1742,3364,1622,1742,3364,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,51,Tuesday,21 Dec 2021,,1882,2004,3886,1882,2004,3886,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,51,Wednesday,22 Dec 2021,,1785,1962,3747,1785,1962,3747,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,51,Thursday,23 Dec 2021,,2277,2315,4592,2277,2315,4592,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,51,Friday,24 Dec 2021,,1938,2186,4124,1938,2186,4124,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,51,Saturday,25 Dec 2021,,280,400,680,280,400,680,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,51,Sunday,26 Dec 2021,,543,586,1129,543,586,1129,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,52,Monday,27 Dec 2021,,798,867,1665,798,867,1665,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,52,Tuesday,28 Dec 2021,,984,1041,2025,984,1041,2025,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,52,Wednesday,29 Dec 2021,,1346,1688,3034,1346,1688,3034,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,52,Thursday,30 Dec 2021,,1522,1754,3276,1522,1754,3276,No Group
Manchester City Council - Chorlton,Chorlton Place,2021,December,52,Friday,31 Dec 2021,,1773,2275,4048,1773,2275,4048,No Group
